id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at
60,"尹, 인구 국가비상사태 선언…""육아휴직 급여 월 250만원으로""",https://n.news.naver.com/mnews/article/025/0003367893?sid=100,https://www.joongang.co.kr/article/25257537,중앙일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F19%2F3367893.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:28
61,고용보험기금 ‘적자’…육아휴직급여 재원은 어디서?,https://n.news.naver.com/mnews/article/032/0003303675?sid=102,https://www.khan.co.kr/article/202406202118035,경향신문,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F20%2F3303675.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:28
62,"남성육아휴직, 의무화 아니면 실효성 없다",https://n.news.naver.com/mnews/article/021/0002644126?sid=102,https://www.munhwa.com/news/view.html?no=2024062001070121129001,문화일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F06%2F20%2F2644126.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:28
63,"“육아휴직 있어도 못 써” “지엽적이자 비현실적” 노동계, 저출생 대...",https://n.news.naver.com/mnews/article/469/0000807648?sid=102,https://www.hankookilbo.com/News/Read/A2024061916420003775?did=NA,한국일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F06%2F19%2F807648.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:28
64,육아휴직 2주 쪼개쓰기 가능… 난임시술 지원 허들 걷어낸다,https://n.news.naver.com/mnews/article/005/0001704826?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=1718798626&code=11131100&cp=nv,국민일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F20%2F1704826.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:28
65,"육아휴직 급여 150만→250만원, 그린벨트 풀어 1만4000호 공급",https://n.news.naver.com/mnews/article/025/0003367851?sid=102,https://www.joongang.co.kr/article/25257491,중앙일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F19%2F3367851.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:28
66,외국인 유학생을 육아휴직 대체인력으로…전문·숙련 외국인 이민도 확...,https://n.news.naver.com/mnews/article/025/0003368131?sid=101,https://www.joongang.co.kr/article/25257790,중앙일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F20%2F3368131.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:32
67,“육아기 단축근무 당연시하는 직장문화 만들어야”,https://n.news.naver.com/mnews/article/021/0002644110?sid=102,https://www.munhwa.com/news/view.html?no=2024062001070821129001,문화일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F06%2F20%2F2644110.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:32
68,"“육아, 휴식 아닌 몰입의 시간… ‘쉬고 온다’는 인식 사라져야”[인...",https://n.news.naver.com/mnews/article/081/0003459267?sid=102,https://www.seoul.co.kr/news/2024/06/21/20240621004002?wlog_tag3=naver,서울신문,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F21%2F3459267.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:32
69,아빠 육아휴직이 엄마 ‘빠른 복귀’ 돕는다,https://n.news.naver.com/mnews/article/005/0001703870?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=1718525776&code=11131800&cp=nv,국민일보,2024.06.17.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F17%2F1703870.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:32
70,육아중인 동료 업무 부담 때 보상받는다,https://n.news.naver.com/mnews/article/021/0002643968?sid=102,https://www.munhwa.com/news/view.html?no=2024061901039910274011,문화일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F06%2F19%2F2643968.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:32
71,‘부모합산 휴직 3년’ 추진… 자녀 세액공제 1명당 10만원 확대,https://n.news.naver.com/mnews/article/021/0002644109?sid=102,https://www.munhwa.com/news/view.html?no=2024062001070805292001,문화일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F021%2F2022%2F08%2F04%2Flogo_021_18_20220804125306.png&type=f54_54&expire=24&refresh=true,2025-06-09 19:26:32
72,‘육아 단축 근무’ 당당하게… 업무 분담해 준 동료에 수당 준다,https://n.news.naver.com/mnews/article/005/0001704474?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=1718701140&code=11131800&cp=nv,국민일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F19%2F1704474.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:32
73,휴직 수당 대신 ‘부모 수당’ 지급… 무직·자영업 사각지대 없애 [출...,https://n.news.naver.com/mnews/article/022/0003942607?sid=104,http://www.segye.com/newsView/20240617515015?OutUrl=naver,세계일보,2024.06.18.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F18%2F3942607.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:32
74,"尹, 인구 국가비상사태 선언... “저출생 총력 대응체계 가동”",https://n.news.naver.com/mnews/article/023/0003841201?sid=100,https://www.chosun.com/politics/politics_general/2024/06/19/KD7CGL62P5CE7H4CFUCUVCGWQA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F06%2F19%2F3841201.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:32
75,"尹, ‘인구 국가비상사태’ 선언…“범국가적 총력 대응”",https://n.news.naver.com/mnews/article/005/0001704729?sid=100,https://www.kmib.co.kr/article/view.asp?arcid=0020220213&code=61111111&cp=nv,국민일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F19%2F1704729.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:34
76,"韓, ‘시간제 = 나쁜 일자리’ 인식… “한국형 유연근로 모델 찾아야”",https://n.news.naver.com/mnews/article/005/0001705241?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=1718888506&code=11131800&cp=nv,국민일보,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F21%2F1705241.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:34
77,아빠 출산휴가 한달로… 결혼하면 100만원 세금 깎아줘,https://n.news.naver.com/mnews/article/020/0003571583?sid=102,https://www.donga.com/news/Society/article/all/20240620/125519959/2,동아일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F020%2F2017%2F01%2F05%2Flogo_020_18_20170105111205.png&type=f54_54&expire=24&refresh=true,2025-06-09 19:26:34
78,어제 ‘인구국가비상사태’ 보셨나요…‘진짜 비상사태’ 3가지 빠졌던...,https://n.news.naver.com/mnews/article/028/0002694501?sid=102,https://www.hani.co.kr/arti/society/women/1145635.html,한겨레,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F06%2F20%2F2694501.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:34
79,"“부모가 함께, 더 많이, 더 쉽게… 일·가정 양립 가능한 정책 추진”...",https://n.news.naver.com/mnews/article/081/0003459266?sid=102,https://www.seoul.co.kr/news/2024/06/21/20240621004001?wlog_tag3=naver,서울신문,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F21%2F3459266.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:34
80,"볼보코리아, “심각한 저출산 회복에 최선 다할 것”… 패밀리 세이프티...",https://n.news.naver.com/mnews/article/020/0003572011?sid=103,https://www.donga.com/news/Economy/article/all/20240621/125556663/1,동아일보,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F06%2F21%2F3572011.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:34
81,“세밀한 저출생 대책 긍정적… 외국인 가사관리사는 설익어”,https://n.news.naver.com/mnews/article/081/0003458968?sid=102,https://www.seoul.co.kr/news/society/2024/06/20/20240620002005?wlog_tag3=naver,서울신문,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F20%2F3458968.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:34
82,‘낳지 않을 결심’ 못 바꾼다…고용불안·사교육비·성평등 뒷전,https://n.news.naver.com/mnews/article/028/0002694486?sid=102,https://www.hani.co.kr/arti/society/rights/1145620.html,한겨레,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F06%2F19%2F2694486.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:35
83,"전문가들 “저출산 대책, 中企에 인센티브 더줘야”",https://n.news.naver.com/mnews/article/020/0003571582?sid=102,https://www.donga.com/news/Society/article/all/20240620/125519960/2,동아일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F020%2F2017%2F01%2F05%2Flogo_020_18_20170105111205.png&type=f54_54&expire=24&refresh=true,2025-06-09 19:26:35
84,"[사설]저출산 해결, ‘국가 개조’ 수준 아니면 어렵다",https://n.news.naver.com/mnews/article/020/0003571798?sid=110,https://www.donga.com/news/Opinion/article/all/20240620/125541616/2,동아일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F020%2F2017%2F01%2F05%2Flogo_020_18_20170105111205.png&type=f54_54&expire=24&refresh=true,2025-06-09 19:26:35
85,[사설] 아직도 결혼에만 묶여 있는 저출생 대책,https://n.news.naver.com/mnews/article/469/0000807710?sid=110,https://www.hankookilbo.com/News/Read/A2024061915140004132?did=NA,한국일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F06%2F20%2F807710.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:37
86,[사설] 저출생 국가비상사태 선언… 이번엔 꼭 성과내야,https://n.news.naver.com/mnews/article/005/0001704834?sid=110,https://www.kmib.co.kr/article/view.asp?arcid=1718784708&code=11171111&cp=nv,국민일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F20%2F1704834.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:37
87,"[사설] 인구 국가비상사태 선포, 출산율 반전시킬 마지막 기회다",https://n.news.naver.com/mnews/article/022/0003943355?sid=110,http://www.segye.com/newsView/20240619516988?OutUrl=naver,세계일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F19%2F3943355.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:37
88,“기존 정책 덧대기…노동시간 단축 등 근본 해결책은 빠져”,https://n.news.naver.com/mnews/article/032/0003303404?sid=102,https://www.khan.co.kr/article/202406192129015,경향신문,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F19%2F3303404.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:37
89,"""육휴 급여 인상 인상적"" vs ""안 와닿아""…2030 본 저출생 대책",https://n.news.naver.com/mnews/article/025/0003367894?sid=102,https://www.joongang.co.kr/article/25257538,중앙일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F19%2F3367894.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:37
90,"출산율 1.0명 목표…기존 정책 확대 ‘총력’, 사회구조 그대로 ‘한계...",https://n.news.naver.com/mnews/article/028/0002694426?sid=102,https://www.hani.co.kr/arti/society/rights/1145552.html,한겨레,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F06%2F19%2F2694426.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:37
91,"일·가정 동시에 지키는 ‘시간제 정규직’ [심층기획-출생률, 유연 근...",https://n.news.naver.com/mnews/article/022/0003942236?sid=104,http://www.segye.com/newsView/20240616508190?OutUrl=naver,세계일보,2024.06.17.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F17%2F3942236.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:37
92,"‘네덜란드·獨 유연근무’ 왜 적용 못하나 [심층기획-출생률, 유연 근...",https://n.news.naver.com/mnews/article/022/0003942601?sid=102,http://www.segye.com/newsView/20240617515016?OutUrl=naver,세계일보,2024.06.18.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F18%2F3942601.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:37
93,“가족친화적 기업 위해 가장 중요한 건 유연한 근로시간”,https://n.news.naver.com/mnews/article/005/0001703869?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=1718539588&code=11131800&cp=nv,국민일보,2024.06.17.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F17%2F1703869.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:37
94,“시간도 장소도 내맘대로”… 네덜란드·독일의 놀라운 워라밸,https://n.news.naver.com/mnews/article/005/0001704311?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=0020214078&code=61121111&cp=nv,국민일보,2024.06.18.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F18%2F1704311.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:37
95,외국인력 수급 업무 ‘업종별’로 맞춤형 전환,https://n.news.naver.com/mnews/article/022/0003943687?sid=100,http://www.segye.com/newsView/20240620515849?OutUrl=naver,세계일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F20%2F3943687.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:39
96,[정동칼럼]국가비상사태는 언제 끝나나,https://n.news.naver.com/mnews/article/032/0003303707?sid=110,https://www.khan.co.kr/article/202406210600025,경향신문,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F21%2F3303707.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:39
97,“초등생 야자 시킨다는 게 대책?…출생률 오를 거라 생각하나”,https://n.news.naver.com/mnews/article/032/0003303709?sid=102,https://www.khan.co.kr/article/202406210600055,경향신문,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F21%2F3303709.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:40
98,"“현금성 가족정책 지출, GDP 대비 1%p 늘면 출산율 0.06명↑”",https://n.news.naver.com/mnews/article/022/0003943060?sid=101,http://www.segye.com/newsView/20240619506902?OutUrl=naver,세계일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F19%2F3943060.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:40
99,특고·플랫폼 노동자 “차라리 최저임금위원회 없애자”…헌법소원 청...,https://n.news.naver.com/mnews/article/022/0003943571?sid=102,http://www.segye.com/newsView/20240620510898?OutUrl=naver,세계일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F20%2F3943571.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:40
100,‘초광역 메가시티’ 지방인구 365만명 지킨다[인구대반전 지금이 골든...,https://n.news.naver.com/mnews/article/081/0003459262?sid=102,https://www.seoul.co.kr/news/2024/06/21/20240621001006?wlog_tag3=naver,서울신문,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F21%2F3459262.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:40
101,"""있는 사람이, 있는 사람을 위해 만든"" 저출생 대책, 박탈감 호소",https://n.news.naver.com/mnews/article/469/0000807897?sid=101,https://www.hankookilbo.com/News/Read/A2024062017150001652?did=NA,한국일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F06%2F20%2F807897.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:40
102,[데스크시각] 경북도의 ‘저출생과 전쟁본부’,https://n.news.naver.com/mnews/article/005/0001704841?sid=110,https://www.kmib.co.kr/article/view.asp?arcid=1718778976&code=11171213&cp=nv,국민일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F20%2F1704841.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:40
103,"[사설] 0~4세 인구가 북한보다 적다니, 국가 비상사태다",https://n.news.naver.com/mnews/article/023/0003841261?sid=110,https://www.chosun.com/opinion/editorial/2024/06/20/I3CKYTQL55FP7B5KQ65DIFCCPU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F06%2F20%2F3841261.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:40
104,서른살 공무원 떠난 빈 책상에 남은 책은 ‘무너지지만 말아’였다[어느...,https://n.news.naver.com/mnews/article/032/0003303616?sid=102,https://www.khan.co.kr/article/202406202000001,경향신문,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F20%2F3303616.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:40
105,“가족친화 인증 기업 빠르게 확산… 근로자·기업 ‘윈윈’ 전략”[인...,https://n.news.naver.com/mnews/article/081/0003459269?sid=102,https://www.seoul.co.kr/news/2024/06/21/20240621004004?wlog_tag3=naver,서울신문,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F21%2F3459269.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:42
106,"한경협 “현금 지원 GDP比 1%P↑ 출산율 0.06명↑” [尹, 인구 국가비상...",https://n.news.naver.com/mnews/article/022/0003943389?sid=101,http://www.segye.com/newsView/20240619516924?OutUrl=naver,세계일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F20%2F3943389.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:42
107,[사설] ‘수도권 집중 완화가 출생률 높여’ 눈길 끄는 한은 보고서,https://n.news.naver.com/mnews/article/023/0003841525?sid=110,https://www.chosun.com/opinion/editorial/2024/06/21/QT4FLEEKPRE3HIBUJQAAUEFY2E/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F06%2F21%2F3841525.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:42
108,‘여성이 있는 지방’?[금요일의 문장],https://n.news.naver.com/mnews/article/032/0003303637?sid=103,https://www.khan.co.kr/article/202406202026015,경향신문,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F20%2F3303637.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:42
109,"외국인 유학생, 제조업 취업 허용…첨단인재는 귀화 허가",https://n.news.naver.com/mnews/article/025/0003368198?sid=101,https://www.joongang.co.kr/article/25257857,중앙일보,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F21%2F3368198.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:42
110,"KB금융공익재단, 미혼모·한부모 가정 경제금융교육 지원",https://n.news.naver.com/mnews/article/022/0003943056?sid=101,http://www.segye.com/newsView/20240619506885?OutUrl=naver,세계일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F19%2F3943056.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:42
111,"당정, 취약계층 130만 가구에 에너지바우처 5만3000원 지원",https://n.news.naver.com/mnews/article/020/0003570762?sid=100,https://www.donga.com/news/Politics/article/all/20240616/125456412/1,동아일보,2024.06.16.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F06%2F16%2F3570762.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:42
112,"저출생 대응에도 손 못잡은 여야... 민주, 정부 대책에 날선 비판",https://n.news.naver.com/mnews/article/032/0003303535?sid=100,https://www.khan.co.kr/article/202406201506001,경향신문,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F20%2F3303535.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:42
113,"저출생 대책, 에어컨과 보일러를 같이 틀었다 [6월20일 뉴스뷰리핑]",https://n.news.naver.com/mnews/article/028/0002694513?sid=102,https://www.hani.co.kr/arti/society/society_general/1145647.html,한겨레,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F06%2F20%2F2694513.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:42
114,"당정, 취약계층 에너지바우처 5만3000원 지원",https://n.news.naver.com/mnews/article/020/0003570767?sid=100,https://www.donga.com/news/Politics/article/all/20240616/125457733/1,동아일보,2024.06.16.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F06%2F16%2F3570767.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:42
115,"2년째 직장어린이집 설치 안 한 ‘이곳’, 어떻게 ‘가족친화인증’ 유...",https://n.news.naver.com/mnews/article/032/0003303814?sid=102,https://www.khan.co.kr/article/202406211650001,경향신문,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F21%2F3303814.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:45
116,尹 대통령 “인구 국가 비상사태 선언”,https://n.news.naver.com/mnews/article/023/0003841324?sid=102,https://www.chosun.com/national/welfare-medical/2024/06/20/BATDHLIL4BHXLBDVV22VGHQGGY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F06%2F20%2F3841324.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:45
117,‘출산·양육은 국가책임’ 저출산 개헌론 띄웠다 [인구 대반전 지금이...,https://n.news.naver.com/mnews/article/081/0003458965?sid=102,https://www.seoul.co.kr/news/2024/06/20/20240620001005?wlog_tag3=naver,서울신문,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F20%2F3458965.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:45
118,저출생 비상사태 선언과 재탕 정책들[포럼],https://n.news.naver.com/mnews/article/021/0002644323?sid=110,https://www.munhwa.com/news/view.html?no=2024062101073111000001,문화일보,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F06%2F21%2F2644323.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:45
119,“저출생 반전 대책? 부동산 대책? 이러면 바뀌는 거 없어요”,https://n.news.naver.com/mnews/article/032/0003303532?sid=102,https://www.khan.co.kr/article/202406201503001,경향신문,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F20%2F3303532.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:45
120,[사설] ‘선택과 집중’했지만 아직 복지 중심인 저출생 대책,https://n.news.naver.com/mnews/article/025/0003367993?sid=110,https://www.joongang.co.kr/article/25257638,중앙일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F20%2F3367993.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:45
